@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
7301,'2020/05/04 09:23:55:838',12,40.856232,0.709505,50.144142,0.876901,0.079882,1,1
7302,'2020/05/04 09:23:55:848',12,40.856232,0.709505,51.657375,0.876901,0.079882,1,1
7303,'2020/05/04 09:23:55:848',12,40.856232,0.705757,51.657375,0.876901,0.079882,1,1
7304,'2020/05/04 09:23:55:848',12,40.885487,0.705757,51.657375,0.876901,0.079882,1,1
7305,'2020/05/04 09:23:55:866',12,40.885487,0.705757,54.344299,0.876901,0.079882,1,1
7306,'2020/05/04 09:23:55:866',12,40.885487,0.733964,54.344299,0.876901,0.079882,1,1
7307,'2020/05/04 09:23:55:866',12,40.912006,0.733964,54.344299,0.876901,0.079882,1,1
7308,'2020/05/04 09:23:55:875',12,40.912006,0.733964,57.704914,0.876901,0.079882,1,1
7309,'2020/05/04 09:23:55:876',12,40.912006,0.80931,57.704914,0.876901,0.079882,1,1
7310,'2020/05/04 09:23:55:876',12,40.9189,0.80931,57.704914,0.876901,0.079882,1,1
7311,'2020/05/04 09:23:55:885',12,40.9189,0.80931,53.790459,0.876901,0.079882,1,1
7312,'2020/05/04 09:23:55:885',12,40.9189,0.823314,53.790459,0.876901,0.079882,1,1
7313,'2020/05/04 09:23:55:885',12,40.926193,0.823314,53.790459,0.876901,0.079882,1,1
7314,'2020/05/04 09:23:55:896',12,40.926193,0.823314,46.873493,0.876901,0.079882,1,1
7315,'2020/05/04 09:23:55:897',12,40.926193,0.812306,46.873493,0.876901,0.079882,1,1
7316,'2020/05/04 09:23:55:897',12,40.729263,0.812306,46.873493,0.876901,0.079882,1,1
7317,'2020/05/04 09:23:55:905',12,40.729263,0.812306,47.763458,0.876901,0.079882,1,1
7318,'2020/05/04 09:23:55:906',12,40.729263,0.822599,47.763458,0.876901,0.079882,1,1
7319,'2020/05/04 09:23:55:906',12,40.809685,0.822599,47.763458,0.876901,0.079882,1,1
7320,'2020/05/04 09:23:55:906',12,40.809685,0.822599,54.447678,0.876901,0.079882,1,1
7321,'2020/05/04 09:23:55:906',12,40.809685,0.822599,54.447678,0.876901,0.079882,1,1
7322,'2020/05/04 09:23:55:906',12,40.809685,0.822599,54.447678,0.876901,0.079882,1,1
7323,'2020/05/04 09:23:55:916',12,40.809685,0.822599,51.054001,0.876901,0.079882,1,1
7324,'2020/05/04 09:23:55:917',12,40.809685,0.788653,51.054001,0.876901,0.079882,1,1
7325,'2020/05/04 09:23:55:917',12,40.959358,0.788653,51.054001,0.876901,0.079882,1,1
7326,'2020/05/04 09:23:55:928',12,40.959358,0.788653,42.609585,0.876901,0.079882,1,1
7327,'2020/05/04 09:23:55:929',12,40.959358,0.753839,42.609585,0.876901,0.079882,1,1
7328,'2020/05/04 09:23:55:929',12,40.892166,0.753839,42.609585,0.876901,0.079882,1,1
7329,'2020/05/04 09:23:55:946',12,40.892166,0.753839,52.316544,0.876901,0.079882,1,1
7330,'2020/05/04 09:23:55:946',12,40.892166,0.729895,52.316544,0.876901,0.079882,1,1
7331,'2020/05/04 09:23:55:946',12,40.979053,0.729895,52.316544,0.876901,0.079882,1,1
7332,'2020/05/04 09:23:55:955',12,40.979053,0.729895,59.589302,0.876901,0.079882,1,1
7333,'2020/05/04 09:23:55:956',12,40.979053,0.80888,59.589302,0.876901,0.079882,1,1
7334,'2020/05/04 09:23:55:956',12,41.236042,0.80888,59.589302,0.876901,0.079882,1,1
7335,'2020/05/04 09:23:55:965',12,41.236042,0.80888,63.389763,0.876901,0.079882,1,1
7336,'2020/05/04 09:23:55:966',12,41.236042,0.80254,63.389763,0.876901,0.079882,1,1
7337,'2020/05/04 09:23:55:966',12,41.509396,0.80254,63.389763,0.876901,0.079882,1,1
7338,'2020/05/04 09:23:55:975',12,41.509396,0.80254,44.67683,0.876901,0.079882,1,1
7339,'2020/05/04 09:23:55:976',12,41.509396,0.794974,44.67683,0.876901,0.079882,1,1
7340,'2020/05/04 09:23:55:976',12,41.711311,0.794974,44.67683,0.876901,0.079882,1,1
7341,'2020/05/04 09:23:55:985',12,41.711311,0.794974,46.480072,0.876901,0.079882,1,1
7342,'2020/05/04 09:23:55:985',12,41.711311,0.864728,46.480072,0.876901,0.079882,1,1
7343,'2020/05/04 09:23:55:986',12,41.907692,0.864728,46.480072,0.876901,0.079882,1,1
7344,'2020/05/04 09:23:55:986',12,41.907692,0.864728,50.613235,0.876901,0.079882,1,1
7345,'2020/05/04 09:23:55:987',12,41.907692,0.864728,50.613235,0.876901,0.079882,1,1
7346,'2020/05/04 09:23:55:987',12,41.907692,0.864728,50.613235,0.876901,0.079882,1,1
7347,'2020/05/04 09:23:55:999',12,41.907692,0.864728,63.983685,0.876901,0.079882,1,1
7348,'2020/05/04 09:23:55:999',12,41.907692,0.919105,63.983685,0.876901,0.079882,1,1
7349,'2020/05/04 09:23:55:999',12,41.803261,0.919105,63.983685,0.876901,0.079882,1,1
7350,'2020/05/04 09:23:56:015',12,41.803261,0.919105,72.381004,0.876901,0.079882,1,1
7351,'2020/05/04 09:23:56:016',12,41.803261,0.960113,72.381004,0.876901,0.079882,1,1
7352,'2020/05/04 09:23:56:016',12,41.849789,0.960113,72.381004,0.876901,0.079882,1,1
7353,'2020/05/04 09:23:56:016',12,41.849789,0.960113,67.326103,0.876901,0.079882,1,1
7354,'2020/05/04 09:23:56:016',12,41.849789,0.960113,67.326103,0.876901,0.079882,1,1
7355,'2020/05/04 09:23:56:016',12,41.849789,0.960113,67.326103,0.876901,0.079882,1,1
7356,'2020/05/04 09:23:56:025',12,41.849789,0.960113,62.510509,0.876901,0.079882,1,1
7357,'2020/05/04 09:23:56:026',12,41.849789,1.003979,62.510509,0.876901,0.079882,1,1
7358,'2020/05/04 09:23:56:026',12,41.964081,1.003979,62.510509,0.876901,0.079882,1,1
7359,'2020/05/04 09:23:56:036',12,41.964081,1.003979,62.463173,0.876901,0.079882,1,1
7360,'2020/05/04 09:23:56:037',12,41.964081,1.003249,62.463173,0.876901,0.079882,1,1
7361,'2020/05/04 09:23:56:037',12,41.817791,1.003249,62.463173,0.876901,0.079882,1,1
7362,'2020/05/04 09:23:56:045',12,41.817791,1.003249,51.667896,0.876901,0.079882,1,1
7363,'2020/05/04 09:23:56:045',12,41.817791,0.881074,51.667896,0.876901,0.079882,1,1
7364,'2020/05/04 09:23:56:046',12,41.837921,0.881074,51.667896,0.876901,0.079882,1,1
7365,'2020/05/04 09:23:56:057',12,41.837921,0.881074,48.216507,0.876901,0.079882,1,1
7366,'2020/05/04 09:23:56:057',12,41.837921,0.824458,48.216507,0.876901,0.079882,1,1
7367,'2020/05/04 09:23:56:057',12,41.656807,0.824458,48.216507,0.876901,0.079882,1,1
7368,'2020/05/04 09:23:56:068',12,41.656807,0.824458,34.933071,0.876901,0.079882,1,1
7369,'2020/05/04 09:23:56:069',12,41.656807,0.720633,34.933071,0.876901,0.079882,1,1
7370,'2020/05/04 09:23:56:069',12,41.609123,0.720633,34.933071,0.876901,0.079882,1,1
7371,'2020/05/04 09:23:56:085',12,41.609123,0.720633,22.060352,0.876901,0.079882,1,1
7372,'2020/05/04 09:23:56:085',12,41.609123,0,22.060352,0.876901,0.079882,1,1
7373,'2020/05/04 09:23:56:086',12,0,0,22.060352,0.876901,0.079882,1,1
7374,'2020/05/04 09:23:56:096',12,0,0,0,0.876901,0.079882,1,1
7375,'2020/05/04 09:23:56:097',12,0,0,0,0.876901,0.079882,1,1
7376,'2020/05/04 09:23:56:097',12,0,0,0,0.876901,0.079882,1,1
7377,'2020/05/04 09:23:56:105',12,0,0,0,0.876901,0.079882,1,1
7378,'2020/05/04 09:23:56:106',12,0,0,0,0.876901,0.079882,1,1
7379,'2020/05/04 09:23:56:106',12,0,0,0,0.876901,0.079882,1,1
7380,'2020/05/04 09:23:56:115',12,0,0,0,0.876901,0.079882,1,1
7381,'2020/05/04 09:23:56:116',12,0,0,0,0.876901,0.079882,1,1
7382,'2020/05/04 09:23:56:116',12,0,0,0,0.876901,0.079882,1,1
7383,'2020/05/04 09:23:56:129',12,0,0,0,0.876901,0.079882,1,1
7384,'2020/05/04 09:23:56:129',12,0,0,0,0.876901,0.079882,1,1
7385,'2020/05/04 09:23:56:129',12,0,0,0,0.876901,0.079882,1,1
7386,'2020/05/04 09:23:56:138',12,0,0,0,0.876901,0.079882,1,1
7387,'2020/05/04 09:23:56:138',12,0,0,0,0.876901,0.079882,1,1
7388,'2020/05/04 09:23:56:138',12,0,0,0,0.876901,0.079882,1,1
7389,'2020/05/04 09:23:56:156',12,0,0,0,0.876901,0.079882,1,1
7390,'2020/05/04 09:23:56:156',12,0,0,0,0.876901,0.079882,1,1
7391,'2020/05/04 09:23:56:156',12,0,0,0,0.876901,0.079882,1,1
7392,'2020/05/04 09:23:56:167',12,0,0,0,0.876901,0.079882,1,1
7393,'2020/05/04 09:23:56:167',12,0,0,0,0.876901,0.079882,1,1
7394,'2020/05/04 09:23:56:167',12,0,0,0,0.876901,0.079882,1,1
7395,'2020/05/04 09:23:56:176',12,0,0,0,0.876901,0.079882,1,1
7396,'2020/05/04 09:23:56:177',12,0,0,0,0.876901,0.079882,1,1
7397,'2020/05/04 09:23:56:177',12,0,0,0,0.876901,0.079882,1,1
7398,'2020/05/04 09:23:56:186',12,0,0,0,0.876901,0.079882,1,1
7399,'2020/05/04 09:23:56:187',12,0,0,0,0.876901,0.079882,1,1
7400,'2020/05/04 09:23:56:187',12,0,0,0,0.876901,0.079882,1,1
7401,'2020/05/04 09:23:56:195',12,0,0,0,0.876901,0.079882,1,1
7402,'2020/05/04 09:23:56:196',12,0,0,0,0.876901,0.079882,1,1
7403,'2020/05/04 09:23:56:196',12,0,0,0,0.876901,0.079882,1,1
7404,'2020/05/04 09:23:56:207',12,0,0,0,0.876901,0.079882,1,1
7405,'2020/05/04 09:23:56:207',12,0,0,0,0.876901,0.079882,1,1
7406,'2020/05/04 09:23:56:207',12,0,0,0,0.876901,0.079882,1,1
7407,'2020/05/04 09:23:56:225',12,0,0,0,0.876901,0.079882,1,1
7408,'2020/05/04 09:23:56:226',12,0,0,0,0.876901,0.079882,1,1
7409,'2020/05/04 09:23:56:226',12,0,0,0,0.876901,0.079882,1,1
7410,'2020/05/04 09:23:56:226',12,0,0,0,0.876901,0.079882,1,1
7411,'2020/05/04 09:23:56:226',12,0,0,0,0.876901,0.079882,1,1
7412,'2020/05/04 09:23:56:226',12,0,0,0,0.876901,0.079882,1,1
7413,'2020/05/04 09:23:56:236',12,0,0,0,0.876901,0.079882,1,1
7414,'2020/05/04 09:23:56:237',12,0,0,0,0.876901,0.079882,1,1
7415,'2020/05/04 09:23:56:237',12,0,0,0,0.876901,0.079882,1,1
7416,'2020/05/04 09:23:56:245',12,0,0,0,0.876901,0.079882,1,1
7417,'2020/05/04 09:23:56:246',12,0,0,0,0.876901,0.079882,1,1
7418,'2020/05/04 09:23:56:246',12,0,0,0,0.876901,0.079882,1,1
7419,'2020/05/04 09:23:56:255',12,0,0,0,0.876901,0.079882,1,1
7420,'2020/05/04 09:23:56:256',12,0,0,0,0.876901,0.079882,1,1
7421,'2020/05/04 09:23:56:256',12,0,0,0,0.876901,0.079882,1,1
7422,'2020/05/04 09:23:56:265',12,0,0,0,0.876901,0.079882,1,1
7423,'2020/05/04 09:23:56:266',12,0,0,0,0.876901,0.079882,1,1
7424,'2020/05/04 09:23:56:266',12,0,0,0,0.876901,0.079882,1,1
7425,'2020/05/04 09:23:56:275',12,0,0,0,0.876901,0.079882,1,1
7426,'2020/05/04 09:23:56:276',12,0,0,0,0.876901,0.079882,1,1
7427,'2020/05/04 09:23:56:276',12,0,0,0,0.876901,0.079882,1,1
7428,'2020/05/04 09:23:56:277',12,0,0,0,0.876901,0.079882,1,1
7429,'2020/05/04 09:23:56:277',12,0,0,0,0.876901,0.079882,1,1
7430,'2020/05/04 09:23:56:277',12,0,0,0,0.876901,0.079882,1,1
7431,'2020/05/04 09:23:56:288',12,0,0,0,0.876901,0.079882,1,1
7432,'2020/05/04 09:23:56:289',12,0,0,0,0.876901,0.079882,1,1
7433,'2020/05/04 09:23:56:289',12,0,0,0,0.876901,0.079882,1,1
7434,'2020/05/04 09:23:56:305',12,0,0,0,0.876901,0.079882,1,1
7435,'2020/05/04 09:23:56:306',12,0,0,0,0.876901,0.079882,1,1
7436,'2020/05/04 09:23:56:306',12,0,0,0,0.876901,0.079882,1,1
7437,'2020/05/04 09:23:56:316',12,0,0,0,0.876901,0.079882,1,1
7438,'2020/05/04 09:23:56:317',12,0,0,0,0.876901,0.079882,1,1
7439,'2020/05/04 09:23:56:317',12,0,0,0,0.876901,0.079882,1,1
7440,'2020/05/04 09:23:56:325',12,0,0,0,0.876901,0.079882,1,1
7441,'2020/05/04 09:23:56:325',12,0,0,0,0.876901,0.079882,1,1
7442,'2020/05/04 09:23:56:326',12,0,0,0,0.876901,0.079882,1,1
7443,'2020/05/04 09:23:56:336',12,0,0,0,0.876901,0.079882,1,1
7444,'2020/05/04 09:23:56:337',12,0,0,0,0.876901,0.079882,1,1
7445,'2020/05/04 09:23:56:337',12,0,0,0,0.876901,0.079882,1,1
7446,'2020/05/04 09:23:56:347',12,0,0,0,0.876901,0.079882,1,1
7447,'2020/05/04 09:23:56:347',12,0,0,0,0.876901,0.079882,1,1
7448,'2020/05/04 09:23:56:347',12,0,0,0,0.876901,0.079882,1,1
7449,'2020/05/04 09:23:56:359',12,0,0,0,0.876901,0.079882,1,1
7450,'2020/05/04 09:23:56:359',12,0,0,0,0.876901,0.079882,1,1
7451,'2020/05/04 09:23:56:359',12,0,0,0,0.876901,0.079882,1,1
7452,'2020/05/04 09:23:56:377',12,0,0,0,0.876901,0.079882,1,1
7453,'2020/05/04 09:23:56:377',12,0,0,0,0.876901,0.079882,1,1
7454,'2020/05/04 09:23:56:377',12,0,0,0,0.876901,0.079882,1,1
7455,'2020/05/04 09:23:56:385',12,0,0,0,0.876901,0.079882,1,1
7456,'2020/05/04 09:23:56:386',12,0,0,0,0.876901,0.079882,1,1
7457,'2020/05/04 09:23:56:386',12,0,0,0,0.876901,0.079882,1,1
7458,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7459,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7460,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7461,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7462,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7463,'2020/05/04 09:23:56:396',12,0,0,0,0.876901,0.079882,1,1
7464,'2020/05/04 09:23:56:407',12,0,0,0,0.876901,0.079882,1,1
7465,'2020/05/04 09:23:56:407',12,0,0,0,0.876901,0.079882,1,1
7466,'2020/05/04 09:23:56:407',12,0,0,0,0.876901,0.079882,1,1
7467,'2020/05/04 09:23:56:418',12,0,0,0,0.876901,0.079882,1,1
7468,'2020/05/04 09:23:56:418',12,0,0,0,0.876901,0.079882,1,1
7469,'2020/05/04 09:23:56:418',12,0,0,0,0.876901,0.079882,1,1
7470,'2020/05/04 09:23:56:425',12,0,0,0,0.876901,0.079882,1,1
7471,'2020/05/04 09:23:56:425',12,0,0,0,0.876901,0.079882,1,1
7472,'2020/05/04 09:23:56:425',12,0,0,0,0.876901,0.079882,1,1
7473,'2020/05/04 09:23:56:427',12,0,0,0,0.876901,0.079882,1,1
7474,'2020/05/04 09:23:56:428',12,0,0,0,0.876901,0.079882,1,1
7475,'2020/05/04 09:23:56:428',12,0,0,0,0.876901,0.079882,1,1
7476,'2020/05/04 09:23:56:446',12,0,0,0,0.876901,0.079882,1,1
7477,'2020/05/04 09:23:56:447',12,0,0,0,0.876901,0.079882,1,1
7478,'2020/05/04 09:23:56:447',12,0,0,0,0.876901,0.079882,1,1
7479,'2020/05/04 09:23:56:455',12,0,0,0,0.876901,0.079882,1,1
7480,'2020/05/04 09:23:56:456',12,0,0,0,0.876901,0.079882,1,1
7481,'2020/05/04 09:23:56:456',12,0,0,0,0.876901,0.079882,1,1
7482,'2020/05/04 09:23:56:466',12,0,0,0,0.876901,0.079882,1,1
7483,'2020/05/04 09:23:56:466',12,0,0,0,0.876901,0.079882,1,1
7484,'2020/05/04 09:23:56:466',12,0,0,0,0.876901,0.079882,1,1
7485,'2020/05/04 09:23:56:476',12,0,0,0,0.876901,0.079882,1,1
7486,'2020/05/04 09:23:56:477',12,0,0,0,0.876901,0.079882,1,1
7487,'2020/05/04 09:23:56:477',12,0,0,0,0.876901,0.079882,1,1
7488,'2020/05/04 09:23:56:486',12,0,0,0,0.876901,0.079882,1,1
7489,'2020/05/04 09:23:56:487',12,0,0,0,0.876901,0.079882,1,1
7490,'2020/05/04 09:23:56:487',12,0,0,0,0.876901,0.079882,1,1
7491,'2020/05/04 09:23:56:498',12,0,0,0,0.876901,0.079882,1,1
7492,'2020/05/04 09:23:56:499',12,0,0,0,0.876901,0.079882,1,1
7493,'2020/05/04 09:23:56:499',12,0,0,0,0.876901,0.079882,1,1
7494,'2020/05/04 09:23:56:517',12,0,0,0,0.876901,0.079882,1,1
7495,'2020/05/04 09:23:56:517',12,0,0,0,0.876901,0.079882,1,1
7496,'2020/05/04 09:23:56:517',12,0,0,0,0.876901,0.079882,1,1
7497,'2020/05/04 09:23:56:526',12,0,0,0,0.876901,0.079882,1,1
7498,'2020/05/04 09:23:56:527',12,0,0,0,0.876901,0.079882,1,1
7499,'2020/05/04 09:23:56:527',12,0,0,0,0.876901,0.079882,1,1
7500,'2020/05/04 09:23:56:535',12,0,0,0,0.876901,0.079882,1,1
7501,'2020/05/04 09:23:56:536',12,0,0,0,0.876901,0.079882,1,1
7502,'2020/05/04 09:23:56:536',12,0,0,0,0.876901,0.079882,1,1
7503,'2020/05/04 09:23:56:536',12,0,0,0,0.876901,0.079882,1,1
7504,'2020/05/04 09:23:56:536',12,0,0,0,0.876901,0.079882,1,1
7505,'2020/05/04 09:23:56:536',12,0,0,0,0.876901,0.079882,1,1
7506,'2020/05/04 09:23:56:545',12,0,0,0,0.876901,0.079882,1,1
7507,'2020/05/04 09:23:56:545',12,0,0,0,0.876901,0.079882,1,1
7508,'2020/05/04 09:23:56:546',12,0,0,0,0.876901,0.079882,1,1
7509,'2020/05/04 09:23:56:555',12,0,0,0,0.876901,0.079882,1,1
7510,'2020/05/04 09:23:56:556',12,0,0,0,0.876901,0.079882,1,1
7511,'2020/05/04 09:23:56:556',12,0,0,0,0.876901,0.079882,1,1
7512,'2020/05/04 09:23:56:556',12,0,0,0,0.876901,0.079882,1,1
7513,'2020/05/04 09:23:56:556',12,0,0,0,0.876901,0.079882,1,1
7514,'2020/05/04 09:23:56:556',12,0,0,0,0.876901,0.079882,1,1
7515,'2020/05/04 09:23:56:568',12,0,0,0,0.876901,0.079882,1,1
7516,'2020/05/04 09:23:56:568',12,0,0,0,0.876901,0.079882,1,1
7517,'2020/05/04 09:23:56:568',12,0,0,0,0.876901,0.079882,1,1
7518,'2020/05/04 09:23:56:585',12,0,0,0,0.876901,0.079882,1,1
7519,'2020/05/04 09:23:56:585',12,0,0,0,0.876901,0.079882,1,1
7520,'2020/05/04 09:23:56:585',12,0,0,0,0.876901,0.079882,1,1
7521,'2020/05/04 09:23:56:597',12,0,0,0,0.876901,0.079882,1,1
7522,'2020/05/04 09:23:56:597',12,0,0,0,0.876901,0.079882,1,1
7523,'2020/05/04 09:23:56:597',12,0,0,0,0.876901,0.079882,1,1
7524,'2020/05/04 09:23:56:605',12,0,0,0,0.876901,0.079882,1,1
7525,'2020/05/04 09:23:56:606',12,0,0,0,0.876901,0.079882,1,1
7526,'2020/05/04 09:23:56:606',12,0,0,0,0.876901,0.079882,1,1
7527,'2020/05/04 09:23:56:615',12,0,0,0,0.876901,0.079882,1,1
7528,'2020/05/04 09:23:56:616',12,0,0,0,0.876901,0.079882,1,1
7529,'2020/05/04 09:23:56:616',12,0,0,0,0.876901,0.079882,1,1
7530,'2020/05/04 09:23:56:625',12,0,0,0,0.876901,0.079882,1,1
7531,'2020/05/04 09:23:56:625',12,0,0,0,0.876901,0.079882,1,1
7532,'2020/05/04 09:23:56:626',12,0,0,0,0.876901,0.079882,1,1
7533,'2020/05/04 09:23:56:636',12,0,0,0,0.876901,0.079882,1,1
7534,'2020/05/04 09:23:56:637',12,0,0,0,0.876901,0.079882,1,1
7535,'2020/05/04 09:23:56:637',12,0,0,0,0.876901,0.079882,1,1
7536,'2020/05/04 09:23:56:648',12,0,0,0,0.876901,0.079882,1,1
7537,'2020/05/04 09:23:56:648',12,0,0,0,0.876901,0.079882,1,1
7538,'2020/05/04 09:23:56:648',12,0,0,0,0.876901,0.079882,1,1
7539,'2020/05/04 09:23:56:666',12,0,0,0,0.876901,0.079882,1,1
7540,'2020/05/04 09:23:56:666',12,0,0,0,0.876901,0.079882,1,1
7541,'2020/05/04 09:23:56:666',12,0,0,0,0.876901,0.079882,1,1
7542,'2020/05/04 09:23:56:675',12,0,0,0,0.876901,0.079882,1,1
7543,'2020/05/04 09:23:56:676',12,0,0,0,0.876901,0.079882,1,1
7544,'2020/05/04 09:23:56:676',12,0,0,0,0.876901,0.079882,1,1
7545,'2020/05/04 09:23:56:685',12,0,0,0,0.876901,0.079882,1,1
7546,'2020/05/04 09:23:56:686',12,0,0,0,0.876901,0.079882,1,1
7547,'2020/05/04 09:23:56:686',12,0,0,0,0.876901,0.079882,1,1
7548,'2020/05/04 09:23:56:696',12,0,0,0,0.876901,0.079882,1,1
7549,'2020/05/04 09:23:56:697',12,0,0,0,0.876901,0.079882,1,1
7550,'2020/05/04 09:23:56:697',12,0,0,0,0.876901,0.079882,1,1
7551,'2020/05/04 09:23:56:708',12,0,0,0,0.876901,0.079882,1,1
7552,'2020/05/04 09:23:56:708',12,0,0,0,0.876901,0.079882,1,1
7553,'2020/05/04 09:23:56:708',12,0,0,0,0.876901,0.079882,1,1
7554,'2020/05/04 09:23:56:720',12,0,0,0,0.876901,0.079882,1,1
7555,'2020/05/04 09:23:56:720',12,0,0,0,0.876901,0.079882,1,1
7556,'2020/05/04 09:23:56:720',12,0,0,0,0.876901,0.079882,1,1
7557,'2020/05/04 09:23:56:735',12,0,0,0,0.876901,0.079882,1,1
7558,'2020/05/04 09:23:56:735',12,0,0,0,0.876901,0.079882,1,1
7559,'2020/05/04 09:23:56:736',12,0,0,0,0.876901,0.079882,1,1
7560,'2020/05/04 09:23:56:736',12,0,0,0,0.876901,0.079882,1,1
7561,'2020/05/04 09:23:56:736',12,0,0,0,0.876901,0.079882,1,1
7562,'2020/05/04 09:23:56:736',12,0,0,0,0.876901,0.079882,1,1
7563,'2020/05/04 09:23:56:746',12,0,0,0,0.876901,0.079882,1,1
7564,'2020/05/04 09:23:56:746',12,0,0,0,0.876901,0.079882,1,1
7565,'2020/05/04 09:23:56:746',12,0,0,0,0.876901,0.079882,1,1
7566,'2020/05/04 09:23:56:757',12,0,0,0,0.876901,0.079882,1,1
7567,'2020/05/04 09:23:56:757',12,0,0,0,0.876901,0.079882,1,1
7568,'2020/05/04 09:23:56:757',12,0,0,0,0.876901,0.079882,1,1
7569,'2020/05/04 09:23:56:766',12,0,0,0,0.876901,0.079882,1,1
7570,'2020/05/04 09:23:56:766',12,0,0,0,0.876901,0.079882,1,1
7571,'2020/05/04 09:23:56:766',12,0,0,0,0.876901,0.079882,1,1
7572,'2020/05/04 09:23:56:776',12,0,0,0,0.876901,0.079882,1,1
7573,'2020/05/04 09:23:56:777',12,0,0,0,0.876901,0.079882,1,1
7574,'2020/05/04 09:23:56:777',12,0,0,0,0.876901,0.079882,1,1
7575,'2020/05/04 09:23:56:789',12,0,0,0,0.876901,0.079882,1,1
7576,'2020/05/04 09:23:56:789',12,0,0,0,0.876901,0.079882,1,1
7577,'2020/05/04 09:23:56:789',12,0,0,0,0.876901,0.079882,1,1
7578,'2020/05/04 09:23:56:805',12,0,0,0,0.876901,0.079882,1,1
7579,'2020/05/04 09:23:56:805',12,0,0,0,0.876901,0.079882,1,1
7580,'2020/05/04 09:23:56:806',12,0,0,0,0.876901,0.079882,1,1
7581,'2020/05/04 09:23:56:816',12,0,0,0,0.876901,0.079882,1,1
7582,'2020/05/04 09:23:56:817',12,0,0,0,0.876901,0.079882,1,1
7583,'2020/05/04 09:23:56:817',12,0,0,0,0.876901,0.079882,1,1
7584,'2020/05/04 09:23:56:826',12,0,0,0,0.876901,0.079882,1,1
7585,'2020/05/04 09:23:56:827',12,0,0,0,0.876901,0.079882,1,1
7586,'2020/05/04 09:23:56:827',12,0,0,0,0.876901,0.079882,1,1
7587,'2020/05/04 09:23:56:837',12,0,0,0,0.876901,0.079882,1,1
7588,'2020/05/04 09:23:56:837',12,0,0,0,0.876901,0.079882,1,1
7589,'2020/05/04 09:23:56:837',12,0,0,0,0.876901,0.079882,1,1
7590,'2020/05/04 09:23:56:845',12,0,0,0,0.876901,0.079882,1,1
7591,'2020/05/04 09:23:56:846',12,0,0,0,0.876901,0.079882,1,1
7592,'2020/05/04 09:23:56:846',12,0,0,0,0.876901,0.079882,1,1
7593,'2020/05/04 09:23:56:859',12,0,0,0,0.876901,0.079882,1,1
7594,'2020/05/04 09:23:56:859',12,0,0,0,0.876901,0.079882,1,1
7595,'2020/05/04 09:23:56:859',12,0,0,0,0.876901,0.079882,1,1
7596,'2020/05/04 09:23:56:875',12,0,0,0,0.876901,0.079882,1,1
7597,'2020/05/04 09:23:56:876',12,0,0,0,0.876901,0.079882,1,1
7598,'2020/05/04 09:23:56:876',12,0,0,0,0.876901,0.079882,1,1
7599,'2020/05/04 09:23:56:885',12,0,0,0,0.876901,0.079882,1,1
7600,'2020/05/04 09:23:56:885',12,0,0,0,0.876901,0.079882,1,1
7601,'2020/05/04 09:23:56:885',12,0,0,0,0.876901,0.079882,1,1
7602,'2020/05/04 09:23:56:897',12,0,0,0,0.876901,0.079882,1,1
7603,'2020/05/04 09:23:56:897',12,0,0,0,0.876901,0.079882,1,1
7604,'2020/05/04 09:23:56:897',12,0,0,0,0.876901,0.079882,1,1
7605,'2020/05/04 09:23:56:908',12,0,0,0,0.876901,0.079882,1,1
7606,'2020/05/04 09:23:56:908',12,0,0,0,0.876901,0.079882,1,1
7607,'2020/05/04 09:23:56:908',12,0,0,0,0.876901,0.079882,1,1
7608,'2020/05/04 09:23:56:917',12,0,0,0,0.876901,0.079882,1,1
7609,'2020/05/04 09:23:56:917',12,0,0,0,0.876901,0.079882,1,1
7610,'2020/05/04 09:23:56:918',12,0,0,0,0.876901,0.079882,1,1
7611,'2020/05/04 09:23:56:925',12,0,0,0,0.876901,0.079882,1,1
7612,'2020/05/04 09:23:56:926',12,0,0,0,0.876901,0.079882,1,1
7613,'2020/05/04 09:23:56:926',12,0,0,0,0.876901,0.079882,1,1
7614,'2020/05/04 09:23:56:927',12,0,0,0,0.876901,0.079882,1,1
7615,'2020/05/04 09:23:56:928',12,0,0,0,0.876901,0.079882,1,1
7616,'2020/05/04 09:23:56:928',12,0,0,0,0.876901,0.079882,1,1
7617,'2020/05/04 09:23:56:939',12,0,0,0,0.876901,0.079882,1,1
7618,'2020/05/04 09:23:56:940',12,0,0,0,0.876901,0.079882,1,1
7619,'2020/05/04 09:23:56:940',12,0,0,0,0.876901,0.079882,1,1
7620,'2020/05/04 09:23:56:955',12,0,0,0,0.876901,0.079882,1,1
7621,'2020/05/04 09:23:56:955',12,0,0,0,0.876901,0.079882,1,1
